"ID","lat","long","start.date","end.date","data.band","min.band","max.band","mean.band","sd.band","band.yield","no.fill.data","poor.quality.data"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6503","0.6503","0.6503",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7478","0.7478","0.7478",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6503","0.6503","0.6503",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4732","0.4732","0.4732",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4732","0.4732","0.4732",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8754","0.8754","0.8754",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8869","0.8869","0.8869",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.85158Lon-77.06689Start2013-01-01End2013-12-31","3.851583333","-77.06688889","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"0% (0/20)","100% (20/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8268","0.8268","0.8268",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7447","0.7447","0.7447",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6995","0.6995","0.6995",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6995","0.6995","0.6995",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8587","0.8587","0.8587",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8309","0.8309","0.8309",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7723","0.8309","0.8016","0.0414364573775318",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8207","0.8309","0.8258","0.00721248916810285",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8427","0.8618","0.85225","0.0135057395206631",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.861","0.861","0.861",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8403","0.8403","0.8403",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8366","0.8366","0.8366",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6922","0.6922","0.6922",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6922","0.6922","0.6922",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7613","0.7613","0.7613",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7844","0.8276","0.806","0.0305470129472589",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7833","0.8162","0.79975","0.0232638131010374",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7957","0.8162","0.80595","0.0144956890143242",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8681","0.8681","0.8681",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8609","0.8609","0.8609",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8366","0.8366","0.8366",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8388","0.8388","0.8388",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8556","0.8556","0.8556",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8022","0.8022","0.8022",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8022","0.8276","0.8149","0.0179605122421383",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6626","0.8162","0.7394","0.108611601590254",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6604","0.8162","0.7383","0.110167236508864",NA,"0% (0/20)","90% (18/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8486","0.8486","0.8486",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8609","0.8609","0.8609",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8651","0.8651","0.8651",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8632","0.8632","0.8632",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8692","0.8692","0.8692",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8165","0.8165","0.8165",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7676","0.7676","0.7676",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7842","0.7842","0.7842",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7555","0.7555","0.7555",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8512","0.8512","0.8512",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8665","0.8665","0.8665",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8592","0.8592","0.8592",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8632","0.8632","0.8632",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8542","0.8542","0.8542",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8368","0.8368","0.8368",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8482","0.8482","0.8482",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8174","0.8174","0.8174",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7555","0.7555","0.7555",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8427","0.8427","0.8427",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.868","0.868","0.868",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8442","0.8442","0.8442",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.849","0.849","0.849",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8589","0.8589","0.8589",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8542","0.8542","0.8542",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8507","0.8507","0.8507",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7893","0.7893","0.7893",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7553","0.7553","0.7553",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7521","0.7521","0.7521",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8325","0.8325","0.8325",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8325","0.8325","0.8325",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8325","0.8325","0.8325",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8509","0.8509","0.8509",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8683","0.8683","0.8683",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8568","0.8568","0.8568",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7814","0.7814","0.7814",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7091","0.7091","0.7091",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7521","0.7521","0.7521",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7788","0.7788","0.7788",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8164","0.8164","0.8164",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8179","0.8179","0.8179",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8539","0.8539","0.8539",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8388","0.8388","0.8388",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8388","0.8388","0.8388",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7814","0.7814","0.7814",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.4644","0.4644","0.4644",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7445","0.7445","0.7445",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7951","0.7951","0.7951",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8231","0.8231","0.8231",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7839","0.7839","0.7839",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.8502","0.8502","0.8502",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7941","0.7941","0.7941",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7531","0.7531","0.7531",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.7531","0.7531","0.7531",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.91476Lon-77.06689Start2013-01-01End2013-12-31","3.914761111","-77.06689444","2013-01-01","2013-12-19","250m_16_days_NDVI","0.6811","0.6811","0.6811",NA,NA,"0% (0/20)","95% (19/20)"
"Lat3.98714Lon-77.26797Start2013-01-01End2013-12-31","3.987138889","-77.26797222","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"100% (20/20)","0% (0/20)"
"Lat3.98714Lon-77.26797Start2013-01-01End2013-12-31","3.987138889","-77.26797222","2013-01-01","2013-12-19","250m_16_days_NDVI","Inf","-Inf",NA,NA,NA,"90% (18/20)","10% (2/20)"
